img_path,LT_lat,LT_lon,RB_lat,RB_lon,lon,lat,patch_width,patch_height,region_name,friendly-name,e_utm,n_utm,zone_utm,place_id,uav_to_nearest_sat_m,uav_to_second_sat_m,nearest_sats_pair_distance_m
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_370773649488754__109_63756319128929__32_369571974233125__109_63876478693392__c0ee81f411e34eb28f0a386c2f4d2f6a.jpg,32.370773649488754,109.63756319128927,32.369571974233125,109.63876478693392,109.6381639891116,32.37017281186094,448,448,Zhuxi,visloc-Zhuxi-satellite,371881.6052597513,3582283.028022212,49S,40,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_370773649488754__109_63876478693392__32_369571974233125__109_63996638257856__c0b660d59814471cb1bc819d5a2b263a.jpg,32.370773649488754,109.63876478693392,32.369571974233125,109.63996638257856,109.63936558475623,32.37017281186094,448,448,Zhuxi,visloc-Zhuxi-satellite,371994.65775309486,3582281.5897495644,49S,41,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_370773649488754__109_63996638257856__32_369571974233125__109_64116797822321__867e95512cae459da73ae807419df52e.jpg,32.370773649488754,109.63996638257856,32.369571974233125,109.6411679782232,109.6405671804009,32.37017281186094,448,448,Zhuxi,visloc-Zhuxi-satellite,372107.7102222353,3582280.152747304,49S,42,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_370773649488754__109_64116797822321__32_369571974233125__109_64236957386785__869c56b4b8b94c5abe2768766497445b.jpg,32.370773649488754,109.6411679782232,32.369571974233125,109.64236957386784,109.64176877604552,32.37017281186094,448,448,Zhuxi,visloc-Zhuxi-satellite,372220.76266718196,3582278.7170154313,49S,43,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_370773649488754__109_6435711695125__32_369571974233125__109_64477276515714__1b09c40e545141ed8f571bf620b9fa6b.jpg,32.370773649488754,109.6435711695125,32.369571974233125,109.64477276515714,109.6441719673348,32.37017281186094,448,448,Zhuxi,visloc-Zhuxi-satellite,372446.86748459405,3582275.8493628353,49S,45,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_370773649488754__109_64477276515714__32_369571974233125__109_64597436080177__c954306b69fe4dbdb6e240eea2403260.jpg,32.370773649488754,109.64477276515714,32.369571974233125,109.64597436080176,109.64537356297946,32.37017281186094,448,448,Zhuxi,visloc-Zhuxi-satellite,372559.91985710687,3582274.4174421085,49S,46,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_370773649488754__109_64717595644642__32_369571974233125__109_64837755209106__75c194084f6b485aa646d79c5ba31e83.jpg,32.370773649488754,109.64717595644642,32.369571974233125,109.64837755209106,109.64777675426872,32.37017281186094,448,448,Zhuxi,visloc-Zhuxi-satellite,372786.02452983405,3582271.557411786,49S,48,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_370773649488754__109_64837755209106__32_369571974233125__109_64957914773571__b988e5d4645a4e63a893aed9247d88da.jpg,32.370773649488754,109.64837755209106,32.369571974233125,109.64957914773572,109.6489783499134,32.37017281186094,448,448,Zhuxi,visloc-Zhuxi-satellite,372899.0768301006,3582270.129302187,49S,49,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_369571974233125__109_63636159564464__32_3683702989775__109_63756319128929__6a7c901240b04a61bcbc4af0979bee73.jpg,32.369571974233125,109.63636159564464,32.3683702989775,109.63756319128927,109.63696239346696,32.36897113660531,448,448,Zhuxi,visloc-Zhuxi-satellite,371766.8556700781,3582151.246924442,49S,58,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_369571974233125__109_63876478693392__32_3683702989775__109_63996638257856__e30ccd589bd34f078e578e9be6b79671.jpg,32.369571974233125,109.63876478693392,32.3683702989775,109.63996638257856,109.63936558475623,32.36897113660531,448,448,Zhuxi,visloc-Zhuxi-satellite,371992.9636749981,3582148.369165867,49S,60,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_369571974233125__109_63996638257856__32_3683702989775__109_64116797822321__bfa3f78a2dc54e1db2f77771c13dbefc.jpg,32.369571974233125,109.63996638257856,32.3683702989775,109.6411679782232,109.6405671804009,32.36897113660531,448,448,Zhuxi,visloc-Zhuxi-satellite,372106.017641133,3582146.9321921254,49S,61,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_369571974233125__109_64236957386785__32_3683702989775__109_6435711695125__ce43611686ff43cdba5212ccb1c5357e.jpg,32.369571974233125,109.64236957386784,32.3683702989775,109.6435711695125,109.64297037169018,32.36897113660531,448,448,Zhuxi,visloc-Zhuxi-satellite,372332.12550084287,3582144.0620557237,49S,63,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_369571974233125__109_6435711695125__32_3683702989775__109_64477276515714__281953e675b14111afd281116e721660.jpg,32.369571974233125,109.6435711695125,32.3683702989775,109.64477276515714,109.6441719673348,32.36897113660531,448,448,Zhuxi,visloc-Zhuxi-satellite,372445.1793944605,3582142.628893059,49S,64,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_369571974233125__109_64597436080177__32_3683702989775__109_64717595644642__44a36056d92b46a293e46dff877421c7.jpg,32.369571974233125,109.64597436080176,32.3683702989775,109.64717595644642,109.6465751586241,32.36897113660531,448,448,Zhuxi,visloc-Zhuxi-satellite,372671.28710934485,3582139.766378792,49S,66,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_369571974233125__109_64717595644642__32_3683702989775__109_64837755209106__84dd0aa2ab0645669e9a579c1e6e74c3.jpg,32.369571974233125,109.64717595644642,32.3683702989775,109.64837755209106,109.64777675426872,32.36897113660531,448,448,Zhuxi,visloc-Zhuxi-satellite,372784.3409306471,3582138.3370271856,49S,67,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_369571974233125__109_64837755209106__32_3683702989775__109_64957914773571__031fe953daa44b0aaf858ddb3f4c4869.jpg,32.369571974233125,109.64837755209106,32.3683702989775,109.64957914773572,109.6489783499134,32.36897113660531,448,448,Zhuxi,visloc-Zhuxi-satellite,372897.39472789096,3582136.9089459283,49S,68,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_369571974233125__109_64957914773571__32_3683702989775__109_65078074338035__b6d84e6923964bddac15d247b32448f0.jpg,32.369571974233125,109.64957914773572,32.3683702989775,109.65078074338037,109.65017994555802,32.36897113660531,448,448,Zhuxi,visloc-Zhuxi-satellite,373010.44850108825,3582135.4821350174,49S,69,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_3683702989775__109_63756319128929__32_36716862372188__109_63876478693392__cb37fc10b17a47bc8d93b66a0447c330.jpg,32.3683702989775,109.63756319128927,32.36716862372188,109.63876478693392,109.6381639891116,32.367769461349695,448,448,Zhuxi,visloc-Zhuxi-satellite,371878.21416597127,3582016.58682172,49S,78,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_3683702989775__109_63876478693392__32_36716862372188__109_63996638257856__97d899946f5740bc996097ca7a7c7c05.jpg,32.3683702989775,109.63876478693392,32.36716862372188,109.63996638257856,109.63936558475623,32.367769461349695,448,448,Zhuxi,visloc-Zhuxi-satellite,371991.26965325896,3582015.1486061616,49S,79,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_3683702989775__109_63996638257856__32_36716862372188__109_64116797822321__d1110f79e9df4f438fb63b8920663bd2.jpg,32.3683702989775,109.63996638257856,32.36716862372188,109.6411679782232,109.6405671804009,32.367769461349695,448,448,Zhuxi,visloc-Zhuxi-satellite,372104.3251163387,3582013.71166094,49S,80,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_3683702989775__109_64116797822321__32_36716862372188__109_64236957386785__388a3b6ed86c432baa2e433177c4ed22.jpg,32.3683702989775,109.6411679782232,32.36716862372188,109.64236957386784,109.64176877604552,32.367769461349695,448,448,Zhuxi,visloc-Zhuxi-satellite,372217.38055521966,3582012.275986055,49S,81,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_3683702989775__109_64236957386785__32_36716862372188__109_6435711695125__a3fe75e599f44f86a71a83ff18a8a7d3.jpg,32.3683702989775,109.64236957386784,32.36716862372188,109.6435711695125,109.64297037169018,32.367769461349695,448,448,Zhuxi,visloc-Zhuxi-satellite,372330.4359699306,3582010.841581504,49S,82,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_3683702989775__109_6435711695125__32_36716862372188__109_64477276515714__8c2bf695a89d4235b6fb36863566422b.jpg,32.3683702989775,109.6435711695125,32.36716862372188,109.64477276515714,109.6441719673348,32.367769461349695,448,448,Zhuxi,visloc-Zhuxi-satellite,372443.49136048555,3582009.4084472847,49S,83,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_3683702989775__109_64477276515714__32_36716862372188__109_64597436080177__9485bfc054074354b8ed73ecaeb96942.jpg,32.3683702989775,109.64477276515714,32.36716862372188,109.64597436080176,109.64537356297946,32.367769461349695,448,448,Zhuxi,visloc-Zhuxi-satellite,372556.54672691796,3582007.976583394,49S,84,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_3683702989775__109_64597436080177__32_36716862372188__109_64717595644642__34e68f8c12904e9297254522832ccab7.jpg,32.3683702989775,109.64597436080176,32.36716862372188,109.64717595644642,109.6465751586241,32.367769461349695,448,448,Zhuxi,visloc-Zhuxi-satellite,372669.6020692372,3582006.5459898324,49S,85,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_3683702989775__109_64717595644642__32_36716862372188__109_64837755209106__b1ee38824e0d4d858d174d9d55831cc4.jpg,32.3683702989775,109.64717595644642,32.36716862372188,109.64837755209106,109.64777675426872,32.367769461349695,448,448,Zhuxi,visloc-Zhuxi-satellite,372782.6573874695,3582005.116666595,49S,86,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_3683702989775__109_64957914773571__32_36716862372188__109_65078074338035__818c38b1416d4759bcc42a45fe531bfd.jpg,32.3683702989775,109.64957914773572,32.36716862372188,109.65078074338037,109.65017994555802,32.367769461349695,448,448,Zhuxi,visloc-Zhuxi-satellite,373008.76795176324,3582002.26183109,49S,88,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36716862372188__109_63756319128929__32_36596694846626__109_63876478693392__535181edc4f341dc9e2f7b73df82a94c.jpg,32.36716862372188,109.63756319128927,32.36596694846626,109.63876478693392,109.6381639891116,32.366567786094066,448,448,Zhuxi,visloc-Zhuxi-satellite,371876.5187036932,3581883.366257455,49S,97,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36716862372188__109_63876478693392__32_36596694846626__109_63996638257856__ce8c353e72d74daeba85ecc83d9f7028.jpg,32.36716862372188,109.63876478693392,32.36596694846626,109.63996638257856,109.63936558475623,32.366567786094066,448,448,Zhuxi,visloc-Zhuxi-satellite,371989.5756878783,3581881.9280704446,49S,98,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36716862372188__109_63996638257856__32_36596694846626__109_64116797822321__936bb09cfc254a15acf293f111733cbd.jpg,32.36716862372188,109.63996638257856,32.36596694846626,109.6411679782232,109.6405671804009,32.366567786094066,448,448,Zhuxi,visloc-Zhuxi-satellite,372102.632647853,3581880.491153747,49S,99,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36716862372188__109_64116797822321__32_36596694846626__109_64236957386785__4fde1f7e32e14433ab4f558476b49e0b.jpg,32.36716862372188,109.6411679782232,32.36596694846626,109.64236957386784,109.64176877604552,32.366567786094066,448,448,Zhuxi,visloc-Zhuxi-satellite,372215.68958362646,3581879.0555073596,49S,100,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36716862372188__109_64236957386785__32_36596694846626__109_6435711695125__88f2bbdb85064acf92b3e60eca04deda.jpg,32.36716862372188,109.64236957386784,32.36596694846626,109.6435711695125,109.64297037169018,32.366567786094066,448,448,Zhuxi,visloc-Zhuxi-satellite,372328.7464952274,3581877.621131281,49S,101,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36716862372188__109_64477276515714__32_36596694846626__109_64597436080177__56604a79ef9b4d099cdd81bf73f0d938.jpg,32.36716862372188,109.64477276515714,32.36596694846626,109.64597436080176,109.64537356297946,32.366567786094066,448,448,Zhuxi,visloc-Zhuxi-satellite,372554.86024598754,3581874.756190041,49S,103,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36716862372188__109_64597436080177__32_36596694846626__109_64717595644642__127a33f71a104029bdfd7a11f242c13b.jpg,32.36716862372188,109.64597436080176,32.36596694846626,109.64717595644642,109.6465751586241,32.366567786094066,448,448,Zhuxi,visloc-Zhuxi-satellite,372667.91708518943,3581873.3256248757,49S,104,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36716862372188__109_64837755209106__32_36596694846626__109_64957914773571__188bbe4a83974ca6af88f8bb69814a83.jpg,32.36716862372188,109.64837755209106,32.36596694846626,109.64957914773572,109.6489783499134,32.366567786094066,448,448,Zhuxi,visloc-Zhuxi-satellite,372894.03069135104,3581870.4683054443,49S,106,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36716862372188__109_64957914773571__32_36596694846626__109_65078074338035__5418afea99a9430eafea0a938167ce97.jpg,32.36716862372188,109.64957914773572,32.36596694846626,109.65078074338037,109.65017994555802,32.366567786094066,448,448,Zhuxi,visloc-Zhuxi-satellite,373007.0874583487,3581869.0415511737,49S,107,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36596694846626__109_63756319128929__32_36476527321063__109_63876478693392__995a8e2a622b4763ae83441d2068b9e4.jpg,32.36596694846626,109.63756319128927,32.36476527321063,109.63876478693392,109.6381639891116,32.365366110838444,448,448,Zhuxi,visloc-Zhuxi-satellite,371874.82329782395,3581750.145717177,49S,116,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36596694846626__109_63996638257856__32_36476527321063__109_64116797822321__c3198a870b7c43a2847143ae8653e364.jpg,32.36596694846626,109.63996638257856,32.36476527321063,109.6411679782232,109.6405671804009,32.365366110838444,448,448,Zhuxi,visloc-Zhuxi-satellite,372100.9402356766,3581747.2706705444,49S,118,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36596694846626__109_64116797822321__32_36476527321063__109_64236957386785__741e50e005f24382a26008d55c9acf88.jpg,32.36596694846626,109.6411679782232,32.36476527321063,109.64236957386784,109.64176877604552,32.365366110838444,448,448,Zhuxi,visloc-Zhuxi-satellite,372213.9986682929,3581745.835052658,49S,119,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36596694846626__109_6435711695125__32_36476527321063__109_64477276515714__242ae769ff744a25a3ac0ce4ba846f20.jpg,32.36596694846626,109.6435711695125,32.36476527321063,109.64477276515714,109.6441719673348,32.365366110838444,448,448,Zhuxi,visloc-Zhuxi-satellite,372440.11546101444,3581742.9676277325,49S,121,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36596694846626__109_64477276515714__32_36476527321063__109_64597436080177__adfee06c16d340fca1f38c53613043bc.jpg,32.36596694846626,109.64477276515714,32.36476527321063,109.64597436080176,109.64537356297946,32.365366110838444,448,448,Zhuxi,visloc-Zhuxi-satellite,372553.1738211673,3581741.5358206895,49S,122,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36596694846626__109_64717595644642__32_36476527321063__109_64837755209106__ed6248710ad64c9cb2cdcb26fb72d7f2.jpg,32.36596694846626,109.64717595644642,32.36476527321063,109.64837755209106,109.64777675426872,32.365366110838444,448,448,Zhuxi,visloc-Zhuxi-satellite,372779.29046914505,3581738.6760174334,49S,124,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36596694846626__109_64837755209106__32_36476527321063__109_64957914773571__bea37c0dd58a4607940d2479a9a85373.jpg,32.36596694846626,109.64837755209106,32.36476527321063,109.64957914773572,109.6489783499134,32.365366110838444,448,448,Zhuxi,visloc-Zhuxi-satellite,372892.3487570222,3581737.2480212157,49S,125,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36596694846626__109_64957914773571__32_36476527321063__109_65078074338035__68b615a207c64d93a61e34cb16dcae5d.jpg,32.36596694846626,109.64957914773572,32.36476527321063,109.65078074338037,109.65017994555802,32.365366110838444,448,448,Zhuxi,visloc-Zhuxi-satellite,373005.4070208454,3581735.8212952693,49S,126,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36596694846626__109_65078074338035__32_36476527321063__109_651982339025__2075d3e1f028460f8105b144e17ef067.jpg,32.36596694846626,109.65078074338037,32.36476527321063,109.651982339025,109.65138154120268,32.365366110838444,448,448,Zhuxi,visloc-Zhuxi-satellite,373118.4652606456,3581734.3958395915,49S,127,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36476527321063__109_63876478693392__32_36356359795501__109_63996638257856__a3cba9439b5843ca937feb999566064a.jpg,32.36476527321063,109.63876478693392,32.36356359795501,109.63996638257856,109.63936558475623,32.36416443558282,448,448,Zhuxi,visloc-Zhuxi-satellite,371986.1879261951,3581615.4870709786,49S,136,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36476527321063__109_63996638257856__32_36356359795501__109_64116797822321__f7377ef7806c4dcf9eb70f2336a9cc05.jpg,32.36476527321063,109.63996638257856,32.36356359795501,109.6411679782232,109.6405671804009,32.36416443558282,448,448,Zhuxi,visloc-Zhuxi-satellite,372099.2478798104,3581614.050211334,49S,137,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36476527321063__109_64116797822321__32_36356359795501__109_64236957386785__beb3df8528fb401bb90441bf3a00d880.jpg,32.36476527321063,109.6411679782232,32.36356359795501,109.64236957386784,109.64176877604552,32.36416443558282,448,448,Zhuxi,visloc-Zhuxi-satellite,372212.3078092196,3581612.6146219503,49S,138,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36476527321063__109_64236957386785__32_36356359795501__109_6435711695125__a28247cafadb4cfeb6e8b199f5681a76.jpg,32.36476527321063,109.64236957386784,32.36356359795501,109.6435711695125,109.64297037169018,32.36416443558282,448,448,Zhuxi,visloc-Zhuxi-satellite,372325.3677144513,3581611.180302825,49S,139,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36476527321063__109_6435711695125__32_36356359795501__109_64477276515714__b2620f853cec4dcbba1930256a9eb015.jpg,32.36476527321063,109.6435711695125,32.36356359795501,109.64477276515714,109.6441719673348,32.36416443558282,448,448,Zhuxi,visloc-Zhuxi-satellite,372438.4275955197,3581609.747253955,49S,140,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36476527321063__109_64597436080177__32_36356359795501__109_64717595644642__80a8b3eb4a5a467ba230a5b87b61cad2.jpg,32.36476527321063,109.64597436080176,32.36356359795501,109.64717595644642,109.6465751586241,32.36416443558282,448,448,Zhuxi,visloc-Zhuxi-satellite,372664.5472852761,3581606.8849669765,49S,142,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36476527321063__109_64717595644642__32_36356359795501__109_64837755209106__4388de0750b945df946e18a7351f793d.jpg,32.36476527321063,109.64717595644642,32.36356359795501,109.64837755209106,109.64777675426872,32.36416443558282,448,448,Zhuxi,visloc-Zhuxi-satellite,372777.6070939996,3581605.4557288624,49S,143,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36476527321063__109_64837755209106__32_36356359795501__109_64957914773571__08adaf0e72004b4d960a4dff8e45581b.jpg,32.36476527321063,109.64837755209106,32.36356359795501,109.64957914773572,109.6489783499134,32.36416443558282,448,448,Zhuxi,visloc-Zhuxi-satellite,372890.66687865497,3581604.027760997,49S,144,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36476527321063__109_65078074338035__32_36356359795501__109_651982339025__0035cad4a5284c4e9538f8c67d03a24c.jpg,32.36476527321063,109.65078074338037,32.36356359795501,109.651982339025,109.65138154120268,32.36416443558282,448,448,Zhuxi,visloc-Zhuxi-satellite,373116.7863758275,3581601.1756360005,49S,146,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36356359795501__109_63876478693392__32_362361922699385__109_63996638257856__d3f611c903f64e76812ae7af5f295c8c.jpg,32.36356359795501,109.63876478693392,32.362361922699385,109.63996638257856,109.63936558475623,32.36296276032719,448,448,Zhuxi,visloc-Zhuxi-satellite,371984.49412989395,3581482.2666072273,49S,155,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36356359795501__109_63996638257856__32_362361922699385__109_64116797822321__7bcd37e9638047cb85a4d4daa3faae50.jpg,32.36356359795501,109.63996638257856,32.362361922699385,109.6411679782232,109.6405671804009,32.36296276032719,448,448,Zhuxi,visloc-Zhuxi-satellite,372097.5555802549,3581480.829776114,49S,156,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36356359795501__109_64116797822321__32_362361922699385__109_64236957386785__a14a44a66f58454eaf4f02d8ef5e2c04.jpg,32.36356359795501,109.6411679782232,32.362361922699385,109.64236957386784,109.64176877604552,32.36296276032719,448,448,Zhuxi,visloc-Zhuxi-satellite,372210.6170064073,3581479.3942152355,49S,157,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36356359795501__109_64236957386785__32_362361922699385__109_6435711695125__78912ba70eac4e298d68fae025eeaac5.jpg,32.36356359795501,109.64236957386784,32.362361922699385,109.6435711695125,109.64297037169018,32.36296276032719,448,448,Zhuxi,visloc-Zhuxi-satellite,372323.6784083797,3581477.95992459,49S,158,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36356359795501__109_6435711695125__32_362361922699385__109_64477276515714__4d4c8725e7f0467f91d12baff8de0864.jpg,32.36356359795501,109.6435711695125,32.362361922699385,109.64477276515714,109.6441719673348,32.36296276032719,448,448,Zhuxi,visloc-Zhuxi-satellite,372436.73978618643,3581476.5269041755,49S,159,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36356359795501__109_64597436080177__32_362361922699385__109_64717595644642__c9e1dc0cccb84ac3a9f1d67e7d14c48a.jpg,32.36356359795501,109.64597436080176,32.362361922699385,109.64717595644642,109.6465751586241,32.36296276032719,448,448,Zhuxi,visloc-Zhuxi-satellite,372662.862469412,3581473.6646740306,49S,161,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36356359795501__109_64717595644642__32_362361922699385__109_64837755209106__369937b0bdc248e692f6ba3d5983690f.jpg,32.36356359795501,109.64717595644642,32.362361922699385,109.64837755209106,109.64777675426872,32.36296276032719,448,448,Zhuxi,visloc-Zhuxi-satellite,372775.9237748664,3581472.235464297,49S,162,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36356359795501__109_64957914773571__32_362361922699385__109_65078074338035__37645f29661641489fd8594a7bd56f5d.jpg,32.36356359795501,109.64957914773572,32.362361922699385,109.65078074338037,109.65017994555802,32.36296276032719,448,448,Zhuxi,visloc-Zhuxi-satellite,373002.0463135752,3581469.380855494,49S,164,,,
/workspace/repos/datasets/train_thumbnails/Zhuxi/patch__32_36356359795501__109_65078074338035__32_362361922699385__109_651982339025__1f29d51f9d6e4989b58fd6a1e8c69f3a.jpg,32.36356359795501,109.65078074338037,32.362361922699385,109.651982339025,109.65138154120268,32.36296276032719,448,448,Zhuxi,visloc-Zhuxi-satellite,373115.1075468722,3581467.9554564212,49S,165,,,
